timestamp,Temprature (Kelvin),Feels like (Kelvin),Pressure (mb),Humidity (%),Min Temprature (Kelvin),Max Temprature (Kelvin),Wind speed (m/s),Wind degree,Wind gust (m/s),Clouds all (%),Rain 1h (mm),Weather details,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1727848800,300.97,305.09,1010,82,300.16,300.97,2.06,220,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,3631.59,114.44,22.62,0,53.88,197,217.81,19
1727852400,302.08,307.28,1011,78,301.16,302.08,0.45,322,0.45,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,3524.78,107.29,22.28,0.06,59.6,179.21,201.89,19.76
1727856000,302.63,308.29,1011,76,302.63,304.16,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,2296.45,84.04,27.76,0.2,79.15,105.51,120.87,13.93
1727859600,304.3,309.95,1011,66,303.16,304.3,2.57,240,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,2109.53,81.36,29.47,0.3,85.83,88.8,103.03,13.55
1727863200,305.97,312.92,1011,62,304.16,305.97,3.6,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1789.09,66.16,31.87,0.44,79.15,71.79,83.92,12.54
1727866800,305.41,311.16,1010,61,305.16,305.41,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,947.95,16.54,33.93,3.89,41.01,30.9,36.58,7.03
1727870400,307.63,314.63,1009,56,306.16,307.63,2.57,270,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,720.98,6.48,33.93,4.78,35.29,19.85,23.9,5.95
1727874000,308.19,315.19,1008,56,307.16,308.19,2.68,297,3.13,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,727.65,5.25,39.07,2.91,39.1,19.28,23.26,6.21
1727877600,307.63,314.54,1007,55,307.16,307.63,3.09,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,907.9,16.99,43.53,0.32,58.17,25.77,31.37,8.61
1727881200,307.16,314.16,1006,59,307.16,307.16,3.09,260,0,75,0.11,"id: 200, main: Thunderstorm, description: thunderstorm with light rain, icon: 11d
id: 500, main: Rain, description: light rain, icon: 10d",3,1148.22,34.42,40.44,0.12,72.48,34.56,42.53,10.89
1727884800,301.16,305.75,1006,83,301.16,301.16,6.17,70,0,75,0.19,"id: 200, main: Thunderstorm, description: thunderstorm with light rain, icon: 11d
id: 500, main: Rain, description: light rain, icon: 10d",3,1188.28,32.63,32.9,0.13,57.22,34.15,42.69,9.37
1727888400,303.19,308.53,1007,71,302.16,303.19,1.79,104,2.68,20,1.68,"id: 501, main: Rain, description: moderate rain, icon: 10d",4,2002.72,45.15,28.79,0.33,44.35,52.22,65.06,10.89
1727892000,303.19,308.29,1008,70,303.16,303.19,3.09,140,0,20,1.31,"id: 501, main: Rain, description: moderate rain, icon: 10n",5,3578.19,79.57,29.82,0.05,51.02,94.43,116.58,16.72
1727895600,302.63,307.39,1009,72,302.63,303.16,2.57,160,0,0,1.09,"id: 501, main: Rain, description: moderate rain, icon: 10n",5,4806.52,109.08,31.87,0,68.66,148.51,182.54,29.89
1727899200,303.19,308.53,1010,71,303.16,303.19,2.57,140,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,6141.66,144.84,37.36,0,104.9,224.42,272.43,52.69
1727902800,303.19,307.81,1011,68,303.16,303.19,2.06,120,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,6782.53,169.87,39.41,0,112.53,278.01,334.4,52.18
1727906400,302.63,308.29,1011,76,302.63,303.16,2.57,170,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,6729.13,177.03,38.73,0,99.18,295.31,354.03,41.54
1727910000,302.63,308.53,1011,77,302.16,302.63,2.06,130,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",5,6408.69,175.24,37.01,0,79.15,284.38,333.32,30.4
1727913600,302.08,307.49,1010,79,302.08,302.16,2.06,0,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",5,6088.26,182.39,38.39,0,72.48,272.63,309.45,22.55
1727917200,302.16,308.82,1009,84,302.16,302.16,1.54,150,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",5,5661.01,193.12,44.55,0,78.2,267.85,296.29,17.99
1727920800,301.52,306.19,1009,80,301.52,302.16,2.06,100,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",5,4966.74,193.12,50.04,0,82.97,259.53,281.22,14.06
1727924400,299.86,302.49,1009,83,299.86,301.16,3.09,20,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",5,3898.62,171.66,54.15,0,79.15,227.61,243.48,9.37
1727928000,299.86,302.65,1009,85,299.86,300.16,2.57,250,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",5,2670.29,132.32,54.84,0,75.34,176.04,187.72,6.14
1727931600,300.41,304.04,1009,85,299.16,300.41,1.03,0,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",5,1815.8,92.98,52.78,0,70.57,125.32,134.9,5
1727935200,299.86,302.65,1010,85,299.86,300.16,1.54,260,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",5,1575.47,78.68,50.04,0,69.62,103.9,114.17,5.89
1727938800,300.41,303.26,1011,78,299.16,300.41,2.06,280,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",5,1789.09,85.83,49.35,0.16,85.83,104.99,117.7,9.25
1727942400,302.08,305.91,1011,71,300.16,302.08,1.54,330,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",5,1976.01,90.3,49.35,0.92,105.86,95.87,109.28,11.53
1727946000,303.19,308.29,1012,70,302.16,303.19,2.68,313,3.58,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,2162.93,95.67,51.41,1.2,119.21,95.63,110.79,13.43
1727949600,303.19,308.53,1011,71,303.19,304.16,3.13,317,4.47,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,2216.34,98.35,54.84,0.99,127.79,97.49,114.51,14.69
1727953200,302.63,307.39,1011,72,302.16,302.63,5.66,290,0,75,0.19,"id: 500, main: Rain, description: light rain, icon: 10d",4,1602.17,58.11,52.78,1.15,89.65,65.03,77.15,10.51
1727956800,302.16,307.7,1010,79,302.16,302.16,1.03,0,0,75,0,"id: 211, main: Thunderstorm, description: thunderstorm, icon: 11d",3,1268.39,37.55,50.04,2.24,72.48,46.26,55.47,8.61
1727960400,301.16,305.75,1008,83,301.16,301.16,3.09,170,0,40,0.22,"id: 500, main: Rain, description: light rain, icon: 10d",3,1214.98,33.08,52.78,4.16,71.53,42.92,51.43,8.36
1727964000,301.16,304.97,1008,78,301.16,301.16,3.09,110,0,20,1.33,"id: 501, main: Rain, description: moderate rain, icon: 10d",4,1401.9,43.36,60.32,3.49,89.65,51.64,61.66,10.51
1727967600,301.16,305.75,1007,83,301.16,301.16,2.06,0,0,75,0.18,"id: 500, main: Rain, description: light rain, icon: 10d",5,2056.12,84.94,70.6,1.07,139.24,81.62,94.78,14.31
1727971200,301.16,305.75,1008,83,301.16,301.16,2.06,120,0,20,2.51,"id: 501, main: Rain, description: moderate rain, icon: 10d",5,2883.91,132.32,86.37,0.2,186.92,120.4,135.54,14.69
1727974800,299.3,299.3,1008,80,299.16,299.3,4.63,60,0,75,6.48,"id: 502, main: Rain, description: heavy intensity rain, icon: 10d",5,3685,162.72,89.11,0.01,177.38,144.85,163.01,13.68
1727978400,299.3,299.3,1008,81,299.16,299.3,1.54,40,0,75,3.16,"id: 501, main: Rain, description: moderate rain, icon: 10n",5,4165.65,168.09,80.88,0,144.96,152.74,173.46,12.92
1727982000,299.86,302.34,1010,81,299.16,299.86,1.03,40,0,75,2.24,"id: 501, main: Rain, description: moderate rain, icon: 10n",5,4219.06,155.57,72.66,0,117.3,155.12,178.17,13.17
1727985600,299.3,299.3,1011,83,299.16,299.3,1.54,70,0,40,1.09,"id: 501, main: Rain, description: moderate rain, icon: 10n",5,4753.11,139.47,63.75,0,90.6,180.08,213.61,17.99
1727989200,299.3,299.3,1011,84,299.16,299.3,2.57,70,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,5821.23,148.42,56.89,0,84.88,240.41,289.31,26.09
1727992800,299.3,299.3,1012,83,299.16,299.3,3.09,50,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n",5,7049.56,178.81,54.15,0,95.37,319.32,381.72,38
1727996400,299.3,299.3,1011,84,299.16,299.3,0,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,7583.62,212.79,54.84,0,100.14,368.79,432.12,45.6
1728000000,299.3,299.3,1011,84,299.16,299.3,0.51,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,7263.18,227.09,53.47,0,84.88,369.68,418.11,36.48
1728003600,299.3,299.3,1010,84,299.16,299.3,1.54,10,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n",5,6729.13,219.94,50.04,0,69.62,352.97,390.23,27.36
1728007200,299.3,299.3,1009,85,299.16,299.3,2.57,40,0,100,0,"id: 701, main: Mist, description: mist, icon: 50n",5,5714.42,191.33,44.55,0,51.98,311.29,339.47,21.79
1728010800,298.75,299.61,1009,86,298.16,298.75,1.03,0,0,100,0,"id: 701, main: Mist, description: mist, icon: 50n",5,4806.52,153.78,39.76,0,41.01,264.75,285.94,19.25
1728014400,298.75,299.61,1009,86,298.16,298.75,1.54,290,0,100,0,"id: 701, main: Mist, description: mist, icon: 50n",5,4112.24,121.59,37.01,0,38.15,225.36,242.59,17.23
1728018000,298.75,299.61,1010,86,298.16,298.75,0,0,0,100,0,"id: 701, main: Mist, description: mist, icon: 50n",5,3471.37,97.45,35.99,0,40.53,186.23,200.67,14.69
1728021600,298.75,299.64,1010,87,298.16,298.75,0.51,0,0,40,0,"id: 701, main: Mist, description: mist, icon: 50d",5,2777.1,70.63,33.93,0,35.76,141.59,153.23,11.65
1728025200,299.3,299.3,1011,85,299.16,299.3,1.03,10,0,75,0,"id: 701, main: Mist, description: mist, icon: 50d",5,2243.04,46.94,32.56,0.03,30.99,106.08,116.91,10.77
1728028800,300.41,303.26,1012,78,300.16,300.41,2.68,1,2.68,40,0,"id: 701, main: Mist, description: mist, icon: 50d",4,1789.09,33.08,35.99,0.26,33.38,71.96,81.51,8.74
1728032400,302.08,305.72,1012,70,301.16,302.08,1.54,50,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1562.12,27.72,37.7,0.85,36.24,53.4,62.6,8.61
1728036000,303.16,308.21,1012,70,303.16,303.16,2.57,20,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",3,1361.85,20.79,38.39,3.13,38.15,43.1,51.25,8.74
1728039600,304.16,309.61,1011,66,304.16,304.16,3.09,350,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",2,947.95,3.91,33.24,19.67,25.75,24.42,28.9,5.64
1728043200,304.16,308.53,1010,62,304.16,304.16,2.57,340,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,834.47,0.89,31.53,23.25,25.27,18.8,22.44,5.26
1728046800,306.16,311.99,1009,58,306.16,306.16,3.09,300,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,827.79,0.59,33.24,19.85,27.66,17.01,20.59,5.38
1728050400,305.97,311.53,1008,58,305.97,306.16,3.6,280,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",2,1014.71,6.43,43.87,7.42,43.87,22.97,28.32,7.79
1728054000,303.75,308.62,1007,66,303.75,306.16,3.13,237,4.02,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",3,1522.06,32.19,54.84,1.08,79.15,42.64,51.83,11.91
1728057600,303.19,306.68,1007,63,303.16,303.19,7.72,230,0,75,0.11,"id: 500, main: Rain, description: light rain, icon: 10d",5,2403.26,67.95,72.66,0.47,122.07,75.48,88.17,14.06
1728061200,300.97,304.11,1008,75,300.97,304.16,2.68,33,5.81,40,0.45,"id: 200, main: Thunderstorm, description: thunderstorm with light rain, icon: 11d
id: 500, main: Rain, description: light rain, icon: 10d",5,3417.97,96.56,89.11,0.21,133.51,110.26,127.03,14.44
1728064800,299.86,302.26,1008,80,299.16,299.86,4.12,10,0,75,1.38,"id: 501, main: Rain, description: moderate rain, icon: 10n
id: 200, main: Thunderstorm, description: thunderstorm with light rain, icon: 11n",5,4325.87,125.17,97.33,0.02,133.51,145.58,167.23,16.09
1728068400,299.86,302.42,1009,82,299.86,300.16,1.79,331,2.68,75,0.13,"id: 500, main: Rain, description: light rain, icon: 10n",5,4859.92,150.2,105.56,0,135.42,185.14,210.98,18.75
1728072000,299.86,302.34,1010,81,299.16,299.86,2.06,310,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,5500.79,164.51,104.19,0,123.98,237.03,272.42,26.35
1728075600,299.3,299.3,1011,83,299.16,299.3,2.57,300,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",5,6408.69,184.18,94.59,0,118.26,304.82,353.25,38.5
1728079200,299.3,299.3,1011,80,299.16,299.3,1.54,280,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,7049.56,194.91,87.74,0,122.07,357.89,411.9,53.7
1728082800,299.3,299.3,1010,80,299.16,299.3,2.57,280,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n",5,6835.94,185.97,80.2,0,115.39,360.99,411.28,60.8
1728086400,298.75,299.53,1010,83,298.16,298.75,2.57,290,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n",5,5981.45,162.72,68.55,0,80.11,314.66,351.92,41.54
1728090000,298.75,299.53,1009,83,298.16,298.75,2.06,340,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n",5,4913.33,128.75,58.95,0,52.45,252.29,275.8,25.08
1728093600,298.75,299.58,1009,85,298.16,298.75,1.54,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,3685,82.25,49.35,0,31.47,180.42,192.99,16.97
1728097200,298.75,299.61,1009,86,298.16,298.75,1.79,328,1.79,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,2830.51,49.17,39.07,0,20.5,127.29,134.86,12.16
1728100800,298.19,299.02,1009,87,298.16,298.19,2.24,4,3.13,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,2269.74,31.29,31.87,0,17.64,93.95,99.83,9.75
1728104400,298.19,299,1009,86,298.16,298.19,3.6,330,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n",4,1762.39,21.9,28.45,0,20.5,67.44,72.74,7.98
1728108000,298.19,298.97,1009,85,298.16,298.19,1.34,328,1.34,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1468.66,17.88,25.36,0.01,21.93,53.2,58.62,7.85
1728111600,299.3,299.3,1010,82,299.16,299.3,1.79,359,2.68,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",4,1441.96,18.33,22.28,0.97,24.08,50.62,57.32,9.37
1728115200,300.41,303.15,1010,77,300.16,300.41,2.57,340,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",3,1495.36,19.89,26.39,4.29,30.99,49.77,57.93,10.13
1728118800,302.63,307.17,1011,71,301.16,302.63,2.57,350,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d",3,1482.01,18.33,36.33,6.26,39.1,48.92,58,10.51
1728122400,303.75,307.63,1011,62,303.16,303.75,3.09,50,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",3,1401.9,14.75,47.98,4.34,47.68,48.09,57.64,11.15
1728126000,304.86,309.56,1010,60,304.86,305.16,1.54,60,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",3,921.25,1.66,40.78,24.32,33.38,26.86,32.53,7.09
1728129600,305.97,311.2,1009,57,305.97,306.16,1.79,182,2.68,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",2,754.36,0.45,34.96,40.41,30.52,19.5,23.62,5.95
1728133200,305.97,311.53,1008,58,305.97,306.16,2.24,207,3.13,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",2,741,0.63,36.33,45.06,32.42,18.37,22.06,5.89
1728136800,304.86,309.27,1007,59,304.86,306.16,3.6,250,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",2,854.49,0.85,48.67,36.84,43.39,23.66,28.07,7.47
1728140400,302.63,306.75,1006,69,302.63,304.16,2.57,270,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",3,1174.93,1.61,73.34,18.95,61.99,40.51,47,10.13
1728144000,303.19,307.81,1006,68,303.16,303.19,3.09,0,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",4,1535.42,1.19,89.11,14.48,70.57,63.15,71.55,10.89
1728147600,302.63,306.96,1007,70,302.16,302.63,1.54,270,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,2483.37,4.97,94.59,6.44,65.8,97.08,110.36,15.58
1728151200,302.08,306.28,1007,73,302.08,302.16,2.06,270,0,91,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n",5,3898.62,26.15,98.71,0.11,77.25,145.21,166.17,29.39
1728154800,301.52,305.51,1008,76,301.16,301.52,1.03,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,5020.14,48.73,106.93,0,100.14,198.99,229.26,48.13
1728158400,300.97,304.11,1010,75,300.16,300.97,2.06,350,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",5,6141.66,70.63,119.27,0,135.42,268.81,311.19,72.96
1728162000,300.97,304.66,1011,79,300.16,300.97,1.54,270,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,6942.75,88.51,119.27,0,158.31,332.74,384.9,90.18
1728165600,300.97,304.66,1011,79,300.16,300.97,1.03,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,7049.56,96.56,104.19,0,144.96,361.77,419.04,87.14
1728169200,301.52,305.51,1011,76,300.16,301.52,2.06,270,0,20,0,"id: 701, main: Mist, description: mist, icon: 50n",5,6355.29,90.3,79.51,0,92.51,338.12,388.42,52.69
1728172800,300.41,303.59,1010,81,300.16,300.41,2.06,290,0,40,0,"id: 701, main: Mist, description: mist, icon: 50n",5,5393.98,78.68,65.8,0,57.22,287.16,323.49,28.88
1728176400,300.41,303.7,1009,82,300.16,300.41,2.06,270,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",5,4325.87,63.48,58.95,0,39.1,235.86,259.84,17.99
1728180000,299.86,302.42,1008,82,299.86,300.16,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,2937.32,35.76,50.72,0,25.03,160.4,174.03,12.54
1728183600,299.86,302.49,1008,83,299.16,299.86,1.79,350,1.79,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",5,2162.93,21.23,38.73,0,18.36,113.63,122.95,10.77
1728187200,299.86,302.42,1009,82,299.16,299.86,1.54,350,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",5,1789.09,15.2,30.16,0.01,17.17,89.35,96.92,10.13
1728190800,299.86,302.42,1009,82,299.16,299.86,2.06,0,7.72,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",4,1575.47,12.63,26.39,0.03,18.36,74.52,80.93,8.99
1728194400,299.86,302.49,1010,83,299.16,299.86,1.03,30,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d",4,1441.96,10.73,23.31,0.07,18.36,62.12,67.89,8.61
1728198000,300.41,303.37,1011,79,300.16,300.41,1.03,0,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",4,1455.31,10.73,21.93,0.36,20.03,56.61,63.19,9.25
1728201600,301.52,305.34,1011,75,301.16,301.52,2.06,10,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",3,1281.74,7.93,29.13,3.98,25.75,44.78,50.86,8.36
1728205200,302.08,306.09,1012,72,302.08,302.16,2.57,340,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",3,1201.63,8.05,30.16,11.44,28.37,40.06,46.38,8.36
1728208800,302.63,306.75,1011,69,302.63,303.16,3.09,290,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",3,1054.76,6.43,28.1,27.18,28.13,36.08,41.93,8.04
1728212400,303.75,308.88,1010,67,303.16,303.75,3.58,333,4.47,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",2,640.87,1.66,16.11,67.95,15.97,18.53,21.51,4.5
1728216000,305.41,311.16,1009,61,305.16,305.41,4.12,280,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,547.41,0.8,16.28,71.53,15.97,13.47,15.89,4.02
1728219600,305.97,311.53,1008,58,304.16,305.97,4.12,330,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",2,554.08,0.41,19.88,64.37,18.6,13.03,15.57,4.37
1728223200,304.86,309.56,1007,60,304.86,305.16,5.14,270,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,614.17,0.04,26.39,50.07,23.6,14.45,17.48,5.19
1728226800,303.19,307.34,1007,66,303.16,303.19,4.63,310,0,75,0.82,"id: 521, main: Rain, description: shower rain, icon: 09d",2,761.03,0.21,39.41,28.61,33.38,20.05,24.33,6.9
1728230400,302.08,305.91,1007,71,302.08,302.16,5.14,270,0,75,2.32,"id: 501, main: Rain, description: moderate rain, icon: 10d",3,988.01,2.12,55.52,8.4,46.73,28.34,34.18,8.49
1728234000,301.52,304.55,1007,70,301.16,301.52,3.6,260,0,20,0.4,"id: 500, main: Rain, description: light rain, icon: 10d",3,1708.98,19.45,63.75,0.2,61.04,49.49,59.4,12.41
1728237600,299.3,299.3,1008,81,299.3,300.16,4.12,230,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",5,2643.59,46.04,58.26,0,64.85,76.27,91.2,15.07
1728241200,299.3,299.3,1010,82,298.16,299.3,2.06,0,0,75,0.87,"id: 500, main: Rain, description: light rain, icon: 10n",5,3070.83,62.58,48.67,0,61.99,95.92,114.8,15.83
1728244800,299.86,302.26,1011,80,299.16,299.86,0.45,325,0.45,75,8.18,"id: 502, main: Rain, description: heavy intensity rain, icon: 10n",5,3738.4,84.04,45.93,0,67.71,134.87,160.97,19
1728248400,300.41,303.15,1011,77,299.16,300.41,1.03,0,0,75,0.37,"id: 500, main: Rain, description: light rain, icon: 10n",5,4699.71,114.44,45.24,0,75.34,195,229.94,23.81
1728252000,300.41,303.37,1011,79,299.16,300.41,1.54,20,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",5,5287.17,130.53,45.93,0,78.2,245.27,283.95,30.4
1728255600,299.86,302.26,1011,80,299.16,299.86,1.03,30,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,5340.58,126.96,46.61,0,75.34,263.3,301.5,37.49
1728259200,300.41,303.26,1010,78,299.16,300.41,0.89,358,1.79,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,5126.95,119.81,47.3,0,73.43,255.77,289.79,41.54
1728262800,299.86,302.26,1010,80,299.86,300.16,2.06,230,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,5073.55,125.17,50.72,0,86.78,264.51,296.19,48.64
1728266400,299.86,302.18,1009,79,299.16,299.86,1.54,230,0,0,0.17,"id: 500, main: Rain, description: light rain, icon: 10n",5,4699.71,121.59,50.72,0,90.6,259.84,288.73,50.66
