Date,Temprature (Kelvin),Feels like (Kelvin),Pressure (mb),Humidity (%),Min Temprature (Kelvin),Max Temprature (Kelvin),Wind speed (m/s),Wind degree,Wind gust (m/s),Clouds all (%),Rain 1h (mm),Weather details
8/10/2024 11:00,303.75,308.88,1011,67,303.75,304.16,1.03,0,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
8/10/2024 12:00,305.41,310.84,1010,60,304.16,305.41,1.54,210,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
8/10/2024 13:00,305.41,310.84,1008,60,305.16,305.41,2.57,270,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
8/10/2024 14:00,305.16,312.16,1007,66,305.16,305.16,3.09,270,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
8/10/2024 15:00,297.16,298.23,1007,100,297.16,297.16,5.66,80,12.35,75,0.35,"id: 202, main: Thunderstorm, description: thunderstorm with heavy rain, icon: 11d
id: 500, main: Rain, description: light rain, icon: 10d"
8/10/2024 16:00,298.16,299.33,1007,100,298.16,298.16,3.6,120,0,75,17.76,"id: 201, main: Thunderstorm, description: thunderstorm with rain, icon: 11d
id: 503, main: Rain, description: very heavy rain, icon: 10d"
8/10/2024 17:00,299.3,299.3,1008,85,299.16,299.3,4.12,190,0,75,2.59,"id: 501, main: Rain, description: moderate rain, icon: 10d"
8/10/2024 18:00,299.86,302.49,1008,83,299.86,300.16,4.63,190,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
8/10/2024 19:00,299.86,302.42,1010,82,299.86,300.16,2.57,210,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
8/10/2024 20:00,299.86,302.49,1011,83,299.86,300.16,2.57,210,0,75,3.65,"id: 501, main: Rain, description: moderate rain, icon: 10n"
8/10/2024 21:00,299.86,302.49,1011,83,299.86,300.16,1.03,0,0,75,2.37,"id: 501, main: Rain, description: moderate rain, icon: 10n"
8/10/2024 22:00,298.75,299.56,1011,84,298.75,300.16,1.54,40,0,75,1.89,"id: 501, main: Rain, description: moderate rain, icon: 10n"
8/10/2024 23:00,298.19,299,1011,86,298.16,298.19,2.06,40,0,75,1.63,"id: 501, main: Rain, description: moderate rain, icon: 10n"
9/10/2024 0:00,298.19,299.02,1011,87,298.16,298.19,2.57,60,0,75,2.05,"id: 501, main: Rain, description: moderate rain, icon: 10n"
9/10/2024 1:00,298.19,298.97,1010,85,298.16,298.19,3.09,50,0,75,0.25,"id: 500, main: Rain, description: light rain, icon: 10n"
9/10/2024 2:00,298.75,299.58,1009,85,298.16,298.75,1.54,20,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
9/10/2024 3:00,298.19,299,1009,86,298.16,298.19,1.54,70,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
9/10/2024 4:00,298.19,298.97,1009,85,298.16,298.19,2.06,60,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
9/10/2024 5:00,298.19,299,1009,86,298.16,298.19,2.57,50,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
9/10/2024 6:00,298.19,299,1010,86,298.16,298.19,2.06,40,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
9/10/2024 7:00,299.3,299.3,1010,83,298.16,299.3,1.54,20,0,100,0,"id: 701, main: Mist, description: mist, icon: 50d"
9/10/2024 8:00,301.52,305.34,1011,75,300.16,301.52,2.57,70,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
9/10/2024 9:00,302.16,307.7,1012,79,302.16,302.16,1.54,50,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
9/10/2024 10:00,303.16,308.21,1011,70,303.16,303.16,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
9/10/2024 11:00,305.16,310.87,1011,62,305.16,305.16,2.06,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
9/10/2024 12:00,304.16,309.61,1010,66,304.16,304.16,2.57,130,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
9/10/2024 13:00,305.97,311.2,1008,57,305.16,305.97,2.06,180,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
9/10/2024 14:00,303.75,308.37,1007,65,303.16,303.75,4.63,320,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
9/10/2024 15:00,301.16,305.75,1007,83,301.16,301.16,6.69,190,0,40,0.92,"id: 521, main: Rain, description: shower rain, icon: 09d"
9/10/2024 16:00,299.16,299.16,1007,94,299.16,299.16,2.06,0,0,75,3.16,"id: 520, main: Rain, description: light intensity shower rain, icon: 09d"
9/10/2024 17:00,300.41,303.48,1007,80,299.16,300.41,2.06,220,0,40,0.37,"id: 500, main: Rain, description: light rain, icon: 10d"
9/10/2024 18:00,300.97,304.52,1008,78,300.97,301.16,1.54,210,0,40,0.14,"id: 500, main: Rain, description: light rain, icon: 10n"
9/10/2024 19:00,300.97,304.66,1009,79,300.97,301.16,2.57,190,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
9/10/2024 20:00,301.52,305.84,1010,78,301.16,301.52,0.51,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
9/10/2024 21:00,301.52,305.67,1010,77,301.52,302.16,1.54,150,0,0,0.35,"id: 500, main: Rain, description: light rain, icon: 10n"
9/10/2024 22:00,299.86,302.42,1010,82,299.16,299.86,1.03,0,0,75,0.32,"id: 701, main: Mist, description: mist, icon: 50n
id: 500, main: Rain, description: light rain, icon: 10n"
9/10/2024 23:00,300.41,303.7,1010,82,300.16,300.41,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
10/10/2024 0:00,299.86,302.49,1009,83,299.16,299.86,1.34,347,2.68,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
10/10/2024 1:00,298.75,299.64,1008,87,298.75,299.16,2.06,0,0,75,0,"id: 701, main: Mist, description: mist, icon: 50n"
10/10/2024 2:00,298.75,299.61,1008,86,298.16,298.75,2.06,350,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
10/10/2024 3:00,298.75,299.61,1008,86,298.16,298.75,1.34,345,1.34,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
10/10/2024 4:00,298.75,299.64,1008,87,298.16,298.75,1.54,350,6.69,40,0,"id: 701, main: Mist, description: mist, icon: 50n"
10/10/2024 5:00,298.75,299.61,1008,86,298.16,298.75,1.54,50,0,40,0,"id: 701, main: Mist, description: mist, icon: 50n"
10/10/2024 6:00,298.75,299.61,1008,86,298.16,298.75,2.57,70,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
10/10/2024 7:00,300.41,303.48,1009,80,299.16,300.41,2.06,80,0,78,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
10/10/2024 8:00,301.52,305.51,1010,76,301.16,301.52,2.57,60,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
10/10/2024 9:00,303.75,308.62,1011,66,302.16,303.75,1.54,30,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
10/10/2024 10:00,304.3,309.95,1010,66,304.16,304.3,1.34,342,1.79,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
10/10/2024 11:00,305.41,310.84,1010,60,304.16,305.41,0.51,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
10/10/2024 12:00,305.97,311.2,1009,57,305.16,305.97,3.09,260,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
10/10/2024 13:00,307.63,314.63,1007,56,307.16,307.63,2.06,240,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
10/10/2024 14:00,304.86,311.06,1007,65,304.86,305.16,3.09,310,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
10/10/2024 15:00,301.52,305.51,1006,76,301.52,303.16,4.63,330,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
10/10/2024 16:00,298.16,299.17,1006,94,298.16,298.16,3.6,10,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
10/10/2024 17:00,299.3,299.3,1007,82,298.16,299.3,6.17,250,0,75,0.16,"id: 200, main: Thunderstorm, description: thunderstorm with light rain, icon: 11d
id: 500, main: Rain, description: light rain, icon: 10d"
10/10/2024 18:00,299.3,299.3,1008,84,299.16,299.3,1.03,0,0,40,0.13,"id: 500, main: Rain, description: light rain, icon: 10n"
10/10/2024 19:00,298.75,299.61,1009,86,298.16,298.75,2.57,270,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
10/10/2024 20:00,299.3,299.3,1009,84,299.16,299.3,1.54,270,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
10/10/2024 21:00,299.3,299.3,1010,83,299.16,299.3,1.54,20,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
10/10/2024 22:00,299.86,302.49,1010,83,299.16,299.86,2.06,20,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
10/10/2024 23:00,299.3,299.3,1010,83,299.16,299.3,1.54,30,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
11/10/2024 0:00,299.3,299.3,1009,85,299.16,299.3,1.54,10,0,97,0.56,"id: 500, main: Rain, description: light rain, icon: 10n"
11/10/2024 1:00,299.3,299.3,1009,85,299.16,299.3,1.54,40,0,100,1.05,"id: 501, main: Rain, description: moderate rain, icon: 10n"
11/10/2024 2:00,298.75,299.61,1008,86,298.75,299.16,1.54,20,0,59,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
11/10/2024 3:00,299.3,299.3,1008,83,299.16,299.3,0.51,0,0,66,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
11/10/2024 4:00,299.86,302.34,1008,81,299.16,299.86,0.51,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
11/10/2024 5:00,299.3,299.3,1008,84,299.16,299.3,0.51,340,0,82,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
11/10/2024 6:00,299.86,302.49,1008,83,299.16,299.86,1.03,0,0,80,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
11/10/2024 7:00,299.86,302.34,1009,81,299.16,299.86,1.79,346,2.68,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
11/10/2024 8:00,302.63,307.17,1010,71,301.16,302.63,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
11/10/2024 9:00,303.19,308.53,1010,71,302.16,303.19,1.03,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
11/10/2024 10:00,303.19,308.29,1010,70,303.16,303.19,2.24,331,4.02,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
11/10/2024 11:00,304.86,310.44,1009,63,303.16,304.86,3.6,320,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
11/10/2024 12:00,304.86,310.44,1008,63,304.86,305.16,2.06,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
11/10/2024 13:00,307.08,313.16,1007,55,305.16,307.08,2.68,308,3.58,40,0.11,"id: 500, main: Rain, description: light rain, icon: 10d"
11/10/2024 14:00,303.75,309.42,1007,69,303.75,306.16,2.24,164,4.92,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
11/10/2024 15:00,302.63,306.96,1006,70,302.63,303.16,4.63,200,0,75,1,"id: 500, main: Rain, description: light rain, icon: 10d
id: 200, main: Thunderstorm, description: thunderstorm with light rain, icon: 11d"
11/10/2024 16:00,302.63,307.39,1006,72,302.16,302.63,3.09,0,0,100,4.86,"id: 520, main: Rain, description: light intensity shower rain, icon: 09d"
11/10/2024 17:00,302.63,307.17,1007,71,302.16,302.63,2.06,180,0,75,2.05,"id: 501, main: Rain, description: moderate rain, icon: 10d"
11/10/2024 18:00,302.63,307.83,1007,74,302.16,302.63,3.09,180,0,40,0.87,"id: 500, main: Rain, description: light rain, icon: 10n"
11/10/2024 19:00,302.16,308.82,1009,84,302.16,302.16,2.57,140,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
11/10/2024 20:00,302.08,306.67,1010,75,302.08,302.16,2.57,160,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
11/10/2024 21:00,302.16,307.7,1010,79,302.16,302.16,2.06,140,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
11/10/2024 22:00,302.16,308.82,1010,84,302.16,302.16,3.6,110,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
11/10/2024 23:00,301.52,305.84,1010,78,301.52,302.16,3.09,110,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
12/10/2024 0:00,301.52,306.02,1009,79,301.52,302.16,2.57,100,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
12/10/2024 1:00,301.52,306.02,1009,79,301.16,301.52,2.06,110,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
12/10/2024 2:00,300.97,304.8,1008,80,300.97,301.16,2.57,120,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
12/10/2024 3:00,300.97,304.8,1008,80,300.97,301.16,1.54,110,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
12/10/2024 4:00,300.97,304.95,1008,81,300.97,301.16,2.06,120,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
12/10/2024 5:00,300.16,304.35,1009,94,300.16,300.16,2.06,50,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
12/10/2024 6:00,300.41,303.81,1010,83,300.16,300.41,1.54,50,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
12/10/2024 7:00,300.41,303.92,1011,84,300.16,300.41,2.57,40,0,20,0,"id: 701, main: Mist, description: mist, icon: 50d"
12/10/2024 8:00,301.52,305.84,1011,78,301.16,301.52,2.57,80,0,20,0,"id: 701, main: Mist, description: mist, icon: 50d"
12/10/2024 9:00,303.19,308.53,1012,71,303.19,304.16,3.09,90,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
12/10/2024 10:00,304.86,311.06,1011,65,303.16,304.86,2.06,50,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
12/10/2024 11:00,304.86,310.44,1011,63,304.86,305.16,3.09,60,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
12/10/2024 12:00,305.97,312.56,1009,61,305.16,305.97,3.09,60,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
12/10/2024 13:00,307.08,312.79,1008,54,306.16,307.08,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
12/10/2024 14:00,306.52,312.88,1007,58,306.16,306.52,2.57,70,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
12/10/2024 15:00,304.3,309.67,1007,65,304.3,306.16,6.69,160,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
12/10/2024 16:00,303.19,307.57,1007,67,303.19,304.16,4.12,280,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
12/10/2024 17:00,299.86,301.88,1008,75,299.86,301.16,4.12,300,0,100,4.21,"id: 502, main: Rain, description: heavy intensity rain, icon: 10d"
12/10/2024 18:00,299.3,299.3,1008,84,298.16,299.3,1.54,340,0,75,4.21,"id: 502, main: Rain, description: heavy intensity rain, icon: 10n"
12/10/2024 19:00,299.86,302.42,1009,82,299.16,299.86,1.03,0,0,75,3.65,"id: 501, main: Rain, description: moderate rain, icon: 10n"
12/10/2024 20:00,299.86,302.34,1010,81,299.16,299.86,1.54,20,0,0,2.73,"id: 501, main: Rain, description: moderate rain, icon: 10n"
12/10/2024 21:00,299.86,302.49,1010,83,299.16,299.86,2.57,270,0,0,2.05,"id: 501, main: Rain, description: moderate rain, icon: 10n"
12/10/2024 22:00,300.41,303.7,1010,82,299.16,300.41,1.03,250,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
12/10/2024 23:00,299.86,302.49,1010,83,299.16,299.86,2.06,30,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
13/10/2024 00:00:00,299.3,299.3,1010,84,299.16,299.3,2.57,30,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
13/10/2024 01:00:00,298.75,299.56,1009,84,298.16,298.75,3.09,40,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
13/10/2024 02:00:00,298.75,299.53,1008,83,298.16,298.75,1.03,0,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
13/10/2024 03:00:00,298.75,299.51,1008,82,298.16,298.75,1.03,0,0,96,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
13/10/2024 04:00:00,298.75,299.53,1008,83,298.16,298.75,1.03,0,0,97,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
13/10/2024 05:00:00,298.75,299.53,1009,83,298.16,298.75,1.03,330,0,99,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
13/10/2024 06:00:00,298.75,299.56,1010,84,298.16,298.75,1.03,0,0,96,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
13/10/2024 07:00:00,299.86,302.26,1010,80,299.16,299.86,1.79,355,1.79,98,0,"id: 701, main: Mist, description: mist, icon: 50d"
13/10/2024 08:00:00,301.52,305.34,1011,75,301.16,301.52,2.06,330,0,93,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
13/10/2024 09:00:00,303.19,307.57,1011,67,302.16,303.19,3.58,344,4.92,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
13/10/2024 10:00:00,304.3,308.58,1011,61,304.16,304.3,3.09,340,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
13/10/2024 11:00:00,305.97,311.2,1010,57,305.16,305.97,3.09,50,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
13/10/2024 12:00:00,307.63,312.98,1009,51,306.16,307.63,2.06,80,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
13/10/2024 13:00:00,307.08,312.79,1007,54,307.08,308.16,1.79,322,1.79,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
13/10/2024 14:00:00,308.75,315.75,1007,52,308.16,308.75,2.06,270,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
13/10/2024 15:00:00,308.16,314.65,1006,52,308.16,308.16,2.57,270,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
13/10/2024 16:00:00,302.08,305.54,1006,69,302.08,306.16,2.06,250,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
13/10/2024 17:00:00,300.97,303.85,1006,73,297.16,300.97,5.14,330,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
13/10/2024 18:00:00,298.19,299.02,1007,87,298.16,298.19,8.23,80,13.38,75,6.48,"id: 200, main: Thunderstorm, description: thunderstorm with light rain, icon: 11n
id: 502, main: Rain, description: heavy intensity rain, icon: 10n"
13/10/2024 19:00:00,298.19,298.97,1009,85,298.16,298.19,3.09,320,0,75,8.18,"id: 502, main: Rain, description: heavy intensity rain, icon: 10n"
13/10/2024 20:00:00,298.75,299.56,1010,84,298.16,298.75,2.06,270,0,75,3.45,"id: 501, main: Rain, description: moderate rain, icon: 10n"
13/10/2024 21:00:00,298.75,299.61,1010,86,298.16,298.75,2.06,310,0,40,3.16,"id: 501, main: Rain, description: moderate rain, icon: 10n"
13/10/2024 22:00:00,298.75,299.45,1010,80,298.16,298.75,2.06,280,0,0,1.54,"id: 501, main: Rain, description: moderate rain, icon: 10n"
13/10/2024 23:00:00,298.75,299.45,1010,80,298.16,298.75,1.54,240,0,0,1.15,"id: 501, main: Rain, description: moderate rain, icon: 10n"
14/10/2024 00:00:00,298.75,299.48,1009,81,298.16,298.75,0.51,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
14/10/2024 01:00:00,298.75,299.48,1008,81,298.16,298.75,1.54,290,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
14/10/2024 02:00:00,298.75,299.51,1008,82,298.16,298.75,1.34,9,1.79,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
14/10/2024 03:00:00,298.19,298.94,1008,84,298.16,298.19,1.54,20,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
14/10/2024 04:00:00,298.19,298.94,1008,84,298.16,298.19,1.54,30,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
14/10/2024 05:00:00,298.19,299,1008,86,298.16,298.19,2.06,30,0,20,0,"id: 701, main: Mist, description: mist, icon: 50n"
14/10/2024 06:00:00,298.19,299,1009,86,298.16,298.19,1.03,0,0,100,0,"id: 701, main: Mist, description: mist, icon: 50d"
14/10/2024 07:00:00,299.3,299.3,1010,81,298.16,299.3,1.03,20,0,100,0,"id: 701, main: Mist, description: mist, icon: 50d"
14/10/2024 08:00:00,300.97,304.25,1010,76,300.16,300.97,1.03,0,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
14/10/2024 09:00:00,303.19,307.57,1011,67,302.16,303.19,2.06,50,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
14/10/2024 10:00:00,305.97,311.87,1010,59,304.16,305.97,1.03,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
14/10/2024 11:00:00,306.52,312.16,1009,56,305.16,306.52,2.06,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
14/10/2024 12:00:00,305.41,311.16,1008,61,305.16,305.41,2.57,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
14/10/2024 13:00:00,305.97,311.87,1007,59,305.16,305.97,3.6,290,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
14/10/2024 14:00:00,305.16,312.16,1006,66,305.16,305.16,3.09,270,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
14/10/2024 15:00:00,300.16,301.1,1006,58,300.16,300.16,7.72,140,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
14/10/2024 16:00:00,303.19,310.19,1006,80,302.16,303.19,3.09,200,0,92,0.1,"id: 500, main: Rain, description: light rain, icon: 10d"
14/10/2024 17:00:00,301.52,306.19,1006,80,301.52,303.16,4.63,180,0,40,0.34,"id: 500, main: Rain, description: light rain, icon: 10d"
