date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
31-08-2024 00:00:00,5,2536.77,53.64,23.31,0.0,35.76,94.04,113.39,16.09
31-08-2024 01:00:00,5,2349.85,52.75,20.91,0.0,30.52,87.97,102.89,14.69
31-08-2024 02:00:00,5,2162.93,47.39,18.68,0.0,25.99,83.72,97.37,16.72
31-08-2024 03:00:00,5,2189.64,46.49,17.31,0.0,26.46,87.77,101.77,20.01
31-08-2024 04:00:00,5,2349.85,52.75,17.14,0.0,31.47,100.08,115.24,24.07
31-08-2024 05:00:00,5,2563.48,60.8,17.65,0.0,36.24,112.43,127.02,23.31
31-08-2024 06:00:00,5,2563.48,56.77,17.14,0.0,29.8,106.96,119.45,16.47
31-08-2024 07:00:00,5,2429.96,43.36,17.65,0.07,24.8,90.53,101.74,13.05
31-08-2024 08:00:00,3,1548.77,23.47,21.59,0.65,24.32,48.1,54.76,8.36
31-08-2024 09:00:00,3,1401.9,20.12,23.99,2.01,25.99,41.28,47.59,7.66
31-08-2024 10:00:00,3,1255.04,14.98,27.08,5.81,26.23,38.15,43.7,7.22
31-08-2024 11:00:00,2,854.49,4.81,21.08,25.75,17.17,24.16,27.36,4.75
31-08-2024 12:00:00,2,754.36,2.79,21.08,34.69,18.12,21.06,24.08,4.69
31-08-2024 13:00:00,2,707.63,2.4,22.28,34.33,20.03,18.48,21.67,5.07
31-08-2024 14:00:00,2,754.36,3.91,24.33,33.26,23.37,18.77,22.68,6.21
31-08-2024 15:00:00,2,907.9,5.31,33.24,26.82,30.28,23.72,29.03,7.85
31-08-2024 16:00:00,3,1148.22,9.16,41.81,19.85,38.15,30.74,37.56,9.12
31-08-2024 17:00:00,3,1428.6,12.74,54.15,12.7,46.25,39.47,47.75,9.88
31-08-2024 18:00:00,3,1468.66,13.41,52.78,1.39,41.48,40.57,49.31,9.63
31-08-2024 19:00:00,3,1295.09,11.06,40.1,0.2,30.99,37.0,44.46,9.12
31-08-2024 20:00:00,3,1522.06,14.75,32.9,0.08,26.94,48.14,58.86,10.51
31-08-2024 21:00:00,4,1976.01,25.26,27.76,0.0,28.85,70.44,87.68,13.43
31-08-2024 22:00:00,5,2296.45,33.97,23.31,0.0,31.47,88.49,110.85,17.23
31-08-2024 23:00:00,5,2456.67,41.13,20.39,0.0,32.42,97.28,122.43,19.76
01-09-2024 00:00:00,5,2456.67,46.49,18.51,0.0,29.8,94.9,118.65,17.48
01-09-2024 01:00:00,5,2429.96,52.3,17.31,0.0,29.8,96.8,119.16,16.47
01-09-2024 02:00:00,5,2349.85,54.09,16.11,0.0,29.33,98.12,116.29,16.97
01-09-2024 03:00:00,5,2269.74,56.33,15.25,0.0,31.95,101.26,117.8,19.0
01-09-2024 04:00:00,5,2376.56,63.48,15.25,0.0,37.67,112.64,129.41,22.8
01-09-2024 05:00:00,5,2590.18,74.21,16.96,0.0,46.25,130.43,146.74,24.83
01-09-2024 06:00:00,5,2750.4,82.25,17.99,0.0,49.11,142.22,158.07,22.04
01-09-2024 07:00:00,5,2990.72,86.72,19.36,0.02,52.93,148.43,165.91,21.03
01-09-2024 08:00:00,5,2937.32,88.51,22.96,0.15,60.56,138.3,156.48,17.48
01-09-2024 09:00:00,5,2803.8,81.36,24.68,0.6,56.74,119.3,138.18,14.95
01-09-2024 10:00:00,5,2109.53,51.41,27.08,2.01,44.35,83.01,97.7,12.41
01-09-2024 11:00:00,3,961.3,9.95,26.73,10.37,24.8,30.29,35.04,6.02
01-09-2024 12:00:00,2,787.73,3.19,25.36,16.81,20.5,22.48,25.53,5.19
01-09-2024 13:00:00,2,754.36,0.96,24.33,19.31,18.36,20.55,23.16,4.75
01-09-2024 14:00:00,2,734.33,0.56,23.31,20.21,18.12,18.9,21.44,4.75
01-09-2024 15:00:00,2,841.14,1.34,31.53,15.74,25.51,22.73,26.08,5.83
01-09-2024 16:00:00,3,1028.06,4.3,42.5,8.05,37.19,29.72,34.32,7.22
01-09-2024 17:00:00,3,1548.77,18.33,54.15,2.08,54.36,47.5,55.31,10.39
01-09-2024 18:00:00,4,2216.34,37.1,54.84,0.1,60.56,70.37,82.49,13.17
01-09-2024 19:00:00,5,2483.37,42.47,48.67,0.0,53.88,85.4,101.01,15.2
01-09-2024 20:00:00,5,2777.1,45.6,43.87,0.0,50.07,105.88,124.52,17.48
01-09-2024 21:00:00,5,3177.64,53.2,40.78,0.0,51.5,129.8,151.93,21.79
01-09-2024 22:00:00,5,3417.97,58.11,39.07,0.0,52.45,148.86,174.25,28.12
01-09-2024 23:00:00,5,3578.19,61.69,37.36,0.0,53.41,158.98,186.0,33.94
02-09-2024 00:00:00,5,3631.59,68.84,35.3,0.0,53.41,163.81,188.73,34.96
02-09-2024 01:00:00,5,3845.21,84.94,34.27,0.0,63.9,181.59,205.82,36.98
02-09-2024 02:00:00,5,3791.81,92.98,32.22,0.0,70.57,188.61,210.97,38.5
02-09-2024 03:00:00,5,3417.97,89.41,28.1,0.0,64.85,176.67,196.0,35.46
02-09-2024 04:00:00,5,3150.94,84.94,25.02,0.0,57.7,166.71,183.25,32.17
02-09-2024 05:00:00,5,2937.32,80.47,22.28,0.0,50.07,153.14,167.12,26.09
02-09-2024 06:00:00,5,2563.48,63.48,18.85,0.0,38.15,120.97,132.74,18.49
02-09-2024 07:00:00,5,2243.04,46.94,17.14,0.06,32.9,90.81,102.81,15.2
02-09-2024 08:00:00,3,1482.01,35.76,19.54,0.27,38.15,48.18,56.8,10.01
02-09-2024 09:00:00,3,1415.25,38.89,21.59,0.63,45.3,42.47,51.45,10.39
02-09-2024 10:00:00,3,1295.09,40.68,24.68,1.52,53.88,40.32,48.84,11.02
02-09-2024 11:00:00,2,867.84,17.43,29.47,9.83,39.58,24.93,30.01,7.6
02-09-2024 12:00:00,2,761.03,6.03,33.93,17.52,33.86,22.38,26.3,6.65
02-09-2024 13:00:00,2,794.41,2.57,34.96,26.11,31.47,24.44,28.1,6.59
02-09-2024 14:00:00,2,807.76,1.61,32.9,31.47,29.8,24.26,27.75,6.33
02-09-2024 15:00:00,2,807.76,2.07,34.62,26.46,30.99,23.23,26.82,6.33
02-09-2024 16:00:00,2,821.11,2.49,36.33,16.99,31.95,21.8,25.59,6.21
02-09-2024 17:00:00,3,1041.41,6.76,42.16,3.49,36.24,27.0,32.37,7.73
02-09-2024 18:00:00,3,1348.5,16.99,40.1,0.1,39.58,35.89,43.36,9.5
02-09-2024 19:00:00,3,1482.01,20.79,39.07,0.02,39.1,43.47,52.82,10.77
02-09-2024 20:00:00,4,1708.98,26.38,40.44,0.0,44.35,56.38,68.76,12.41
02-09-2024 21:00:00,4,1842.5,30.85,39.41,0.0,45.3,66.32,81.15,13.17
02-09-2024 22:00:00,4,1869.2,32.19,36.33,0.0,42.44,70.79,87.13,13.68
02-09-2024 23:00:00,4,1762.39,31.74,32.56,0.0,38.15,66.54,82.42,13.3
03-09-2024 00:00:00,4,1468.66,28.39,27.76,0.0,33.38,52.65,65.97,10.64
03-09-2024 01:00:00,3,1188.28,24.81,23.99,0.0,30.52,41.26,52.84,9.25
03-09-2024 02:00:00,3,934.6,18.55,21.08,0.0,26.23,31.16,40.67,7.98
03-09-2024 03:00:00,3,814.44,16.09,19.54,0.01,24.8,26.49,34.63,7.54
03-09-2024 04:00:00,3,767.71,16.32,18.68,0.01,25.75,25.14,32.54,7.47
03-09-2024 05:00:00,2,767.71,17.43,18.51,0.01,26.94,24.79,31.14,7.03
03-09-2024 06:00:00,2,767.71,16.54,18.34,0.01,25.27,23.61,29.01,6.52
03-09-2024 07:00:00,2,847.82,16.76,17.99,0.58,24.8,24.48,30.13,7.09
03-09-2024 08:00:00,3,961.3,21.01,18.85,1.29,29.09,25.55,31.94,7.98
03-09-2024 09:00:00,2,961.3,21.68,20.05,2.46,31.95,23.84,30.28,8.36
03-09-2024 10:00:00,2,854.49,17.66,22.62,4.25,32.42,20.07,25.74,8.11
03-09-2024 11:00:00,2,647.54,6.76,22.62,11.44,23.37,12.0,15.32,5.38
03-09-2024 12:00:00,2,620.84,5.76,21.93,17.7,23.37,11.76,14.76,4.94
03-09-2024 13:00:00,2,627.52,6.26,21.93,23.25,23.84,12.9,15.93,4.88
03-09-2024 14:00:00,2,627.52,5.87,21.59,34.33,23.37,13.83,16.87,4.81
03-09-2024 15:00:00,2,640.87,4.36,24.68,32.9,24.8,14.8,18.05,4.94
03-09-2024 16:00:00,2,680.92,3.38,27.76,25.39,25.03,15.65,19.07,5.0
03-09-2024 17:00:00,2,814.44,3.24,33.24,12.87,25.99,18.25,22.46,5.7
03-09-2024 18:00:00,2,988.01,6.71,35.3,2.15,27.89,22.47,28.02,6.84
03-09-2024 19:00:00,3,1108.17,12.74,30.5,0.15,29.33,27.57,34.98,8.11
03-09-2024 20:00:00,3,1214.98,19.0,28.79,0.02,34.81,34.75,45.26,10.01
03-09-2024 21:00:00,3,1108.17,18.33,26.05,0.02,33.86,33.38,45.07,9.88
03-09-2024 22:00:00,3,974.66,14.98,23.99,0.04,29.33,28.78,39.67,9.12
03-09-2024 23:00:00,2,867.84,12.41,22.62,0.07,25.27,24.54,34.29,8.11
04-09-2024 00:00:00,2,814.44,12.63,21.59,0.05,23.6,22.37,31.09,7.28
04-09-2024 01:00:00,2,794.41,13.86,21.08,0.03,24.32,23.26,31.77,7.28
04-09-2024 02:00:00,2,774.38,13.08,20.05,0.03,22.41,23.76,31.83,7.35
04-09-2024 03:00:00,2,754.36,12.41,19.19,0.03,21.93,23.88,31.76,7.22
04-09-2024 04:00:00,2,747.68,13.08,18.85,0.03,22.65,24.06,31.65,7.16
04-09-2024 05:00:00,2,747.68,14.53,18.51,0.02,23.6,23.58,29.94,6.52
04-09-2024 06:00:00,2,714.3,12.96,17.65,0.04,21.22,20.54,25.44,5.83
04-09-2024 07:00:00,2,707.63,11.29,16.96,0.53,19.55,17.6,21.71,5.83
04-09-2024 08:00:00,2,674.25,9.61,16.79,1.77,19.79,13.42,17.37,5.83
04-09-2024 09:00:00,2,600.81,7.26,16.62,3.35,19.07,10.39,14.12,5.83
04-09-2024 10:00:00,1,520.71,4.19,16.28,7.15,16.93,8.36,11.61,5.57
04-09-2024 11:00:00,1,453.95,2.46,13.71,15.02,13.11,6.57,8.66,4.18
04-09-2024 12:00:00,1,453.95,2.57,13.54,20.92,12.64,6.64,8.28,3.55
04-09-2024 13:00:00,1,447.27,1.82,13.54,26.11,11.8,6.7,8.11,3.13
04-09-2024 14:00:00,1,417.23,1.26,11.82,31.11,10.01,5.69,6.96,2.82
04-09-2024 15:00:00,1,420.57,1.17,13.19,30.4,11.09,5.72,7.08,3.01
04-09-2024 16:00:00,1,440.6,0.92,15.25,27.54,12.16,6.06,7.56,3.32
04-09-2024 17:00:00,1,507.35,0.98,19.88,20.38,15.26,7.45,9.39,4.24
04-09-2024 18:00:00,1,560.76,0.82,22.62,11.98,16.69,8.51,10.98,5.26
04-09-2024 19:00:00,1,567.44,1.22,21.76,7.6,16.45,9.41,12.54,6.27
04-09-2024 20:00:00,2,600.81,2.01,21.93,5.01,18.6,11.18,15.45,7.41
04-09-2024 21:00:00,2,594.14,2.26,21.42,4.11,18.6,11.85,16.89,7.85
04-09-2024 22:00:00,2,607.49,2.37,21.08,3.76,17.64,12.55,17.95,7.66
04-09-2024 23:00:00,2,600.81,2.43,21.08,3.53,16.45,12.29,17.6,7.09
05-09-2024 00:00:00,2,560.76,2.4,20.91,3.31,15.74,11.13,15.94,6.14
05-09-2024 01:00:00,2,547.41,2.57,20.91,2.95,16.21,11.42,16.26,5.76
05-09-2024 02:00:00,2,534.06,2.32,20.22,3.22,15.5,11.77,16.77,5.57
05-09-2024 03:00:00,2,534.06,2.57,20.56,2.91,16.45,12.44,17.65,5.51
05-09-2024 04:00:00,2,527.38,3.21,21.08,2.24,17.88,12.82,18.02,5.57
05-09-2024 05:00:00,2,527.38,4.14,21.25,1.59,18.84,12.8,17.25,5.32
05-09-2024 06:00:00,2,514.03,3.58,20.05,2.19,17.4,11.54,14.86,5.0
05-09-2024 07:00:00,2,554.08,3.86,18.68,3.93,16.45,11.65,15.0,5.32
05-09-2024 08:00:00,2,600.81,5.36,18.51,5.81,17.4,11.53,14.96,5.64
05-09-2024 09:00:00,1,554.08,5.14,16.79,9.48,16.69,9.96,12.95,5.57
05-09-2024 10:00:00,1,480.65,3.69,14.05,17.52,14.42,8.37,10.86,5.32
05-09-2024 11:00:00,1,373.84,0.92,10.54,22.53,9.42,4.67,6.18,3.51
05-09-2024 12:00:00,1,360.49,0.5,11.31,20.74,9.66,4.0,5.34,3.17
05-09-2024 13:00:00,1,380.52,0.3,12.51,20.21,10.01,4.34,5.65,3.17
05-09-2024 14:00:00,1,440.6,0.62,17.14,15.56,14.31,5.84,7.48,3.7
05-09-2024 15:00:00,2,527.38,1.65,23.31,8.67,20.03,8.45,10.73,4.75
05-09-2024 16:00:00,2,634.19,4.19,27.42,3.31,24.8,11.29,14.27,5.57
05-09-2024 17:00:00,2,921.25,13.97,28.79,0.45,31.47,18.05,22.66,7.28
05-09-2024 18:00:00,3,1268.39,25.7,26.39,0.02,34.81,26.85,33.67,9.12
05-09-2024 19:00:00,3,1441.96,31.29,23.65,0.0,35.29,35.73,45.18,10.64
05-09-2024 20:00:00,3,1602.17,37.1,22.62,0.0,39.58,46.9,59.14,12.16
05-09-2024 21:00:00,3,1428.6,34.42,21.25,0.0,37.67,45.0,56.54,10.89
05-09-2024 22:00:00,3,1108.17,24.36,20.39,0.0,30.28,33.73,42.6,8.99
05-09-2024 23:00:00,2,841.14,14.31,20.39,0.05,24.32,22.2,28.96,7.35
06-09-2024 00:00:00,2,687.6,9.83,20.22,0.2,21.22,16.34,22.39,6.27
06-09-2024 01:00:00,2,594.14,7.1,19.88,0.49,19.79,13.85,19.5,5.83
06-09-2024 02:00:00,2,520.71,4.08,18.68,1.56,16.93,11.55,16.47,5.38
06-09-2024 03:00:00,1,473.98,2.63,18.16,2.95,15.74,9.94,14.12,5.07
06-09-2024 04:00:00,1,447.27,2.1,17.99,3.98,15.5,9.06,12.71,4.94
06-09-2024 05:00:00,1,433.92,1.82,17.99,4.78,14.78,8.4,11.16,4.37
06-09-2024 06:00:00,1,433.92,1.47,17.31,5.99,13.59,7.87,10.03,4.05
06-09-2024 07:00:00,1,480.65,2.24,16.45,7.87,13.11,8.43,10.8,4.31
06-09-2024 08:00:00,1,534.06,3.44,17.14,8.4,14.42,8.73,11.48,4.81
06-09-2024 09:00:00,1,520.71,3.24,16.96,9.03,14.66,7.8,10.58,4.94
06-09-2024 10:00:00,1,473.98,2.21,15.94,11.0,13.83,6.59,9.08,4.75
06-09-2024 11:00:00,1,453.95,2.96,15.08,13.95,15.02,6.19,8.27,4.18
06-09-2024 12:00:00,1,494.0,5.03,16.62,15.91,18.84,7.74,9.96,4.24
06-09-2024 13:00:00,2,540.73,5.76,19.02,18.24,21.22,9.48,11.94,4.37
06-09-2024 14:00:00,2,540.73,4.36,19.88,21.46,20.27,9.7,12.2,4.37
06-09-2024 15:00:00,1,520.71,3.13,19.88,22.35,19.07,9.03,11.33,4.18
06-09-2024 16:00:00,1,500.68,2.18,18.68,21.99,16.45,8.06,10.06,3.86
06-09-2024 17:00:00,1,520.71,1.75,18.85,19.85,14.54,7.62,9.68,3.99
06-09-2024 18:00:00,1,574.11,0.95,22.96,12.16,15.5,8.68,11.38,4.69
06-09-2024 19:00:00,2,607.49,1.13,23.65,8.14,16.21,10.4,14.09,5.38
06-09-2024 20:00:00,2,654.22,1.93,25.36,5.28,19.07,12.96,18.12,6.21
06-09-2024 21:00:00,2,654.22,2.12,24.33,4.47,19.07,13.74,19.55,6.33
06-09-2024 22:00:00,2,640.87,2.04,23.31,4.47,17.88,13.96,19.96,6.33
06-09-2024 23:00:00,2,614.17,1.93,21.93,4.65,16.45,12.98,18.41,5.89
07-09-2024 00:00:00,2,560.76,1.72,21.42,4.87,15.5,11.17,15.64,5.13
07-09-2024 01:00:00,2,507.35,0.92,19.19,6.97,13.11,10.12,14.04,4.69
07-09-2024 02:00:00,1,473.98,0.58,17.31,9.12,11.68,9.29,13.06,4.56
07-09-2024 03:00:00,1,447.27,0.54,16.62,9.66,11.56,8.6,12.19,4.5
07-09-2024 04:00:00,1,433.92,0.62,16.28,9.12,11.92,8.12,11.39,4.56
07-09-2024 05:00:00,1,423.91,0.78,16.28,8.14,11.92,7.8,10.42,4.24
07-09-2024 06:00:00,1,423.91,0.87,15.94,7.87,11.68,7.55,9.6,3.99
07-09-2024 07:00:00,1,473.98,1.58,15.94,7.96,12.04,8.22,10.5,4.24
07-09-2024 08:00:00,1,540.73,3.19,17.31,7.87,14.19,9.01,11.78,4.81
07-09-2024 09:00:00,1,534.06,3.58,16.45,10.28,14.54,8.52,11.4,5.19
07-09-2024 10:00:00,1,480.65,2.91,14.39,15.38,13.71,7.53,10.26,5.19
07-09-2024 11:00:00,1,427.25,2.24,12.0,22.17,11.92,6.05,8.23,4.62
07-09-2024 12:00:00,1,413.89,1.76,12.34,23.96,12.04,5.55,7.43,4.56
07-09-2024 13:00:00,1,413.89,1.31,12.51,23.96,11.92,5.25,6.94,4.56
07-09-2024 14:00:00,1,420.57,1.49,12.68,23.25,12.4,5.14,6.63,4.24
07-09-2024 15:00:00,1,453.95,2.32,15.08,19.85,14.9,5.86,7.54,4.31
07-09-2024 16:00:00,1,507.35,3.02,17.48,16.27,16.93,7.01,9.03,4.43
07-09-2024 17:00:00,2,634.19,4.19,22.62,9.57,20.03,9.74,12.63,5.38
07-09-2024 18:00:00,2,767.71,5.81,25.36,1.94,21.7,12.85,16.88,6.65
07-09-2024 19:00:00,2,821.11,7.71,23.31,0.47,21.22,15.88,21.13,7.54
07-09-2024 20:00:00,2,881.2,9.61,23.31,0.2,23.6,19.87,27.12,8.61
07-09-2024 21:00:00,2,821.11,8.27,22.62,0.28,22.17,19.75,27.72,8.61
07-09-2024 22:00:00,2,747.68,6.15,21.93,0.58,19.31,18.24,26.12,8.11
07-09-2024 23:00:00,2,700.95,4.81,20.91,0.91,17.17,16.35,23.62,7.28
08-09-2024 00:00:00,2,654.22,4.41,20.39,0.93,16.21,14.81,21.23,6.27
08-09-2024 01:00:00,2,627.52,4.36,20.22,0.88,16.21,14.98,20.98,5.89
08-09-2024 02:00:00,2,614.17,3.55,19.88,1.34,15.02,15.07,20.69,5.7
08-09-2024 03:00:00,2,607.49,2.85,20.22,1.99,15.14,15.25,20.61,5.64
08-09-2024 04:00:00,2,620.84,2.57,21.08,2.48,16.21,15.65,20.81,5.76
08-09-2024 05:00:00,2,634.19,2.54,21.93,2.75,16.93,15.75,19.97,5.32
08-09-2024 06:00:00,2,634.19,1.66,20.91,4.78,15.5,14.73,17.86,4.94
08-09-2024 07:00:00,2,674.25,1.54,20.05,8.76,14.66,14.83,17.92,5.19
08-09-2024 08:00:00,2,680.92,1.06,20.56,16.27,14.54,13.38,16.45,5.07
08-09-2024 09:00:00,2,654.22,0.67,20.39,20.38,14.78,11.99,14.92,5.19
08-09-2024 10:00:00,2,620.84,0.56,18.85,24.32,14.19,11.07,13.75,5.13
08-09-2024 11:00:00,2,600.81,0.2,18.34,27.89,14.19,10.16,12.31,4.5
08-09-2024 12:00:00,2,627.52,0.28,20.73,27.54,16.93,10.94,13.08,4.43
08-09-2024 13:00:00,2,680.92,0.54,23.65,25.03,19.79,12.48,14.79,4.62
08-09-2024 14:00:00,2,767.71,1.38,27.08,19.85,22.65,15.03,17.94,5.57
08-09-2024 15:00:00,2,894.55,3.3,31.87,11.8,27.18,19.49,23.22,6.71
08-09-2024 16:00:00,2,1014.71,6.37,35.3,6.08,31.47,23.54,27.91,7.03
08-09-2024 17:00:00,3,1174.93,10.73,38.39,3.62,35.29,28.01,33.31,7.66
08-09-2024 18:00:00,3,1321.79,13.08,39.76,0.45,35.76,32.79,39.32,8.87
08-09-2024 19:00:00,3,1401.9,13.86,37.01,0.08,32.9,37.65,45.92,10.01
08-09-2024 20:00:00,4,1655.58,18.55,36.33,0.02,35.76,50.88,63.23,12.16
08-09-2024 21:00:00,4,1895.9,23.69,34.27,0.0,35.76,65.59,82.38,13.55
08-09-2024 22:00:00,4,1949.31,24.14,31.53,0.0,31.95,71.86,90.98,13.93
08-09-2024 23:00:00,4,1842.5,22.35,29.13,0.0,26.94,68.36,86.32,12.92
09-09-2024 00:00:00,4,1628.88,20.12,27.08,0.0,23.13,58.58,72.13,10.39
09-09-2024 01:00:00,4,1495.36,20.79,25.7,0.0,25.27,54.44,65.91,9.75
09-09-2024 02:00:00,3,1321.79,19.45,23.65,0.0,25.27,49.6,59.94,9.12
09-09-2024 03:00:00,3,1174.93,17.43,21.76,0.01,24.08,44.53,54.07,8.61
09-09-2024 04:00:00,3,1094.82,17.21,20.56,0.01,24.8,41.08,50.07,8.36
09-09-2024 05:00:00,3,1041.41,17.66,20.05,0.01,25.51,37.17,44.62,7.54
09-09-2024 06:00:00,3,974.66,15.87,19.36,0.02,23.6,31.95,37.82,6.78
09-09-2024 07:00:00,3,947.95,14.31,18.16,2.19,22.89,27.96,33.28,7.03
10-09-2024 08:00:00,4,1762.39,49.17,19.36,0.19,42.92,61.4,72.23,11.4
10-09-2024 09:00:00,3,1522.06,43.81,20.05,0.59,44.35,46.21,56.18,11.4
10-09-2024 10:00:00,3,1121.52,32.63,20.56,1.45,41.48,31.64,39.6,10.64
10-09-2024 11:00:00,2,574.11,6.98,22.96,7.87,25.03,11.71,15.33,5.89
10-09-2024 12:00:00,2,514.03,3.16,24.68,9.03,23.84,9.22,12.11,5.32
10-09-2024 13:00:00,2,527.38,2.74,27.08,6.17,25.03,9.43,12.25,5.51
10-09-2024 14:00:00,2,587.46,6.37,28.45,1.92,30.99,10.74,13.87,6.21
10-09-2024 15:00:00,2,674.25,13.63,27.42,0.72,38.15,13.56,17.12,6.97
10-09-2024 16:00:00,2,707.63,13.19,25.7,0.71,33.38,13.72,17.24,6.21
10-09-2024 17:00:00,2,907.9,16.76,24.33,0.33,31.47,17.55,22.04,6.4
10-09-2024 18:00:00,3,1241.68,25.7,25.7,0.03,35.29,26.48,33.06,7.85
10-09-2024 19:00:00,3,1482.01,32.19,28.45,0.0,41.01,37.89,47.44,10.39
10-09-2024 20:00:00,4,1735.69,42.47,31.87,0.0,51.98,53.82,66.87,13.55
10-09-2024 21:00:00,4,1708.98,42.47,33.24,0.0,51.5,58.73,72.95,13.43
10-09-2024 22:00:00,4,1482.01,32.63,31.87,0.0,41.96,52.06,64.54,11.78
10-09-2024 23:00:00,3,1161.58,21.01,28.79,0.0,31.95,37.78,46.9,9.5
11-09-2024 00:00:00,3,1041.41,19.89,25.36,0.0,29.33,32.02,39.99,8.49
11-09-2024 01:00:00,3,961.3,20.34,23.31,0.0,29.09,30.2,37.85,8.36
11-09-2024 02:00:00,3,881.2,17.66,21.76,0.01,26.46,28.38,35.95,8.23
11-09-2024 03:00:00,3,834.47,15.65,21.08,0.01,25.03,27.06,34.63,8.11
11-09-2024 04:00:00,3,801.09,15.42,20.22,0.02,25.51,26.38,33.97,7.98
11-09-2024 05:00:00,3,801.09,18.1,19.71,0.01,28.37,26.54,33.28,7.47
11-09-2024 06:00:00,3,854.49,22.8,19.02,0.0,31.95,28.13,34.34,7.66
11-09-2024 07:00:00,3,1081.47,30.85,18.68,0.16,38.62,35.19,43.24,10.01
11-09-2024 08:00:00,3,1495.36,46.94,19.88,0.23,51.98,46.97,58.03,12.79
11-09-2024 09:00:00,3,1548.77,52.75,20.22,0.17,56.74,47.09,58.24,12.92
11-09-2024 10:00:00,3,1241.68,43.81,19.36,0.17,51.5,36.39,45.07,11.91
11-09-2024 11:00:00,2,634.19,8.61,22.28,4.34,24.08,13.09,16.43,5.76
11-09-2024 12:00:00,2,547.41,3.69,22.96,5.99,22.41,9.85,12.43,4.94
11-09-2024 13:00:00,2,567.44,4.47,25.02,4.6,25.27,10.16,12.85,5.26
11-09-2024 14:00:00,2,687.6,12.74,26.39,1.65,37.19,13.61,17.31,6.9
11-09-2024 15:00:00,2,894.55,25.26,28.1,0.92,51.98,21.01,26.21,9.25
11-09-2024 16:00:00,3,1121.52,30.85,31.87,1.04,57.7,28.44,34.86,9.75
11-09-2024 17:00:00,3,1375.2,36.21,34.96,0.59,56.74,35.94,43.89,10.01
11-09-2024 18:00:00,3,1548.77,41.13,35.3,0.05,57.7,42.06,51.06,10.51
11-09-2024 19:00:00,3,1535.42,41.13,33.24,0.0,54.84,45.2,54.89,10.77
11-09-2024 20:00:00,4,1735.69,45.6,30.85,0.0,54.36,57.38,71.26,13.05
11-09-2024 21:00:00,5,2109.53,53.64,28.45,0.0,55.31,77.01,96.83,16.72
11-09-2024 22:00:00,5,2349.85,57.22,26.39,0.0,54.36,91.7,114.08,20.52
11-09-2024 23:00:00,5,2349.85,56.77,24.68,0.0,51.02,94.11,115.34,21.79
12-09-2024 00:00:00,5,2162.93,54.09,23.31,0.0,43.87,83.84,101.35,19.0
12-09-2024 01:00:00,5,2002.72,51.86,22.28,0.0,39.1,77.64,92.83,17.73
12-09-2024 02:00:00,4,1842.5,46.04,21.08,0.0,33.86,73.04,86.95,17.23
12-09-2024 03:00:00,5,1842.5,46.04,20.39,0.0,34.33,76.45,90.6,17.99
12-09-2024 04:00:00,5,2029.42,57.22,20.73,0.0,43.87,90.51,106.41,20.77
12-09-2024 05:00:00,5,2349.85,77.78,22.62,0.0,61.04,113.46,130.75,22.8
12-09-2024 06:00:00,5,2536.77,92.09,23.65,0.0,68.66,128.22,146.2,20.52
12-09-2024 07:00:00,5,2777.1,94.77,23.99,0.18,68.66,133.75,155.23,20.27
12-09-2024 08:00:00,5,2349.85,85.83,28.79,0.7,78.2,104.09,122.33,16.21
12-09-2024 09:00:00,5,2056.12,69.74,30.5,1.11,69.62,79.08,94.55,14.44
12-09-2024 10:00:00,4,1548.77,43.81,31.53,1.29,55.31,53.68,65.08,12.54
12-09-2024 11:00:00,2,834.47,10.17,28.79,8.49,30.28,23.1,27.96,6.97
12-09-2024 12:00:00,2,694.27,3.58,29.47,13.77,27.18,17.03,20.47,5.89
12-09-2024 13:00:00,2,720.98,2.57,32.9,15.56,29.33,17.57,20.85,5.95
12-09-2024 14:00:00,2,781.06,2.79,37.7,11.18,33.86,19.07,22.5,6.33
12-09-2024 15:00:00,2,881.2,5.53,39.76,4.74,37.19,21.78,25.52,7.03
12-09-2024 16:00:00,2,881.2,7.1,35.3,2.21,33.38,20.19,23.92,6.59
12-09-2024 17:00:00,2,894.55,8.05,34.96,1.04,31.95,20.4,24.37,6.4
12-09-2024 18:00:00,2,988.01,12.41,34.27,0.2,33.38,23.73,28.46,6.71
12-09-2024 19:00:00,3,1014.71,15.42,32.9,0.05,33.86,26.62,32.23,7.16
12-09-2024 20:00:00,3,1054.76,19.67,31.87,0.01,36.72,30.66,37.6,8.23
12-09-2024 21:00:00,3,1014.71,18.33,30.16,0.01,34.33,30.84,38.31,8.36
12-09-2024 22:00:00,3,934.6,14.31,28.1,0.05,28.85,28.29,35.54,8.23
12-09-2024 23:00:00,2,834.47,11.29,25.36,0.1,24.32,23.71,29.79,7.09
13-09-2024 00:00:00,2,720.98,9.95,22.62,0.15,20.74,18.62,22.97,5.57
13-09-2024 01:00:00,2,640.87,7.93,21.08,0.29,18.36,16.3,19.8,5.0
13-09-2024 02:00:00,2,594.14,5.14,20.39,0.87,15.26,14.96,18.14,4.81
13-09-2024 03:00:00,2,580.79,4.36,20.91,1.21,15.5,14.66,17.95,4.94
13-09-2024 04:00:00,2,567.44,4.75,21.08,1.11,16.69,14.45,17.68,5.07
13-09-2024 05:00:00,2,567.44,6.26,21.08,0.68,19.31,14.16,17.24,5.07
